problem_id,route,run_id,attempt_id,c,success,tau,token_multiset_dice,token_sequence_ratio,ast_tsed,ast_status
IPOP_1158,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_1158,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_1158,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_1158,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_1158,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_1158,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_11729,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_11729,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_11729,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_11729,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_11729,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_11729,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_11729,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_11729,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_11729,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_11729,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_11729,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_11729,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_11729,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_11729,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_11729,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_11729,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_11729,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_11729,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_1436,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_1436,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_1436,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_1436,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_1436,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_1436,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_1436,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.1477272727272727,0.17045454545454541,0.303370786516854,measured
IPOP_1436,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.1477272727272727,0.17045454545454541,0.303370786516854,measured
IPOP_1436,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.1477272727272727,0.17045454545454541,0.303370786516854,measured
IPOP_1436,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.1477272727272727,0.17045454545454541,0.303370786516854,measured
IPOP_1436,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.1477272727272727,0.17045454545454541,0.303370786516854,measured
IPOP_1436,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.1477272727272727,0.17045454545454541,0.303370786516854,measured
IPOP_1436,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.1875,0.35416666666666663,0.6868686868686869,measured
IPOP_1436,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.1875,0.35416666666666663,0.6868686868686869,measured
IPOP_1436,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.1875,0.35416666666666663,0.6868686868686869,measured
IPOP_1436,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.1875,0.35416666666666663,0.6868686868686869,measured
IPOP_1436,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.1875,0.35416666666666663,0.6868686868686869,measured
IPOP_1436,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.1875,0.35416666666666663,0.6868686868686869,measured
IPOP_14719,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,1,5,0.13300492610837433,0.13793103448275867,0.2596153846153846,measured
IPOP_14719,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,1,5,0.13300492610837433,0.13793103448275867,0.2596153846153846,measured
IPOP_14719,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,1,5,0.13300492610837433,0.13793103448275867,0.2596153846153846,measured
IPOP_14719,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,1,5,0.13300492610837433,0.13793103448275867,0.2596153846153846,measured
IPOP_14719,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,1,5,0.13300492610837433,0.13793103448275867,0.2596153846153846,measured
IPOP_14719,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,1,5,0.13300492610837433,0.13793103448275867,0.2596153846153846,measured
IPOP_14719,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.15384615384615385,0.16346153846153844,0.21153846153846156,measured
IPOP_14719,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.15384615384615385,0.16346153846153844,0.21153846153846156,measured
IPOP_14719,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.15384615384615385,0.16346153846153844,0.21153846153846156,measured
IPOP_14719,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.15384615384615385,0.16346153846153844,0.21153846153846156,measured
IPOP_14719,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.15384615384615385,0.16346153846153844,0.21153846153846156,measured
IPOP_14719,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.15384615384615385,0.16346153846153844,0.21153846153846156,measured
IPOP_14719,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.23696682464454977,0.31753554502369663,0.481651376146789,measured
IPOP_14719,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.23696682464454977,0.31753554502369663,0.481651376146789,measured
IPOP_14719,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.23696682464454977,0.31753554502369663,0.481651376146789,measured
IPOP_14719,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.23696682464454977,0.31753554502369663,0.481651376146789,measured
IPOP_14719,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.23696682464454977,0.31753554502369663,0.481651376146789,measured
IPOP_14719,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.23696682464454977,0.31753554502369663,0.481651376146789,measured
IPOP_1620,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_1620,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_1620,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_1620,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_1620,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_1620,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_1620,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.24083769633507857,0.31937172774869105,0.47643979057591623,measured
IPOP_1620,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.24083769633507857,0.31937172774869105,0.47643979057591623,measured
IPOP_1620,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.24083769633507857,0.31937172774869105,0.47643979057591623,measured
IPOP_1620,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.24083769633507857,0.31937172774869105,0.47643979057591623,measured
IPOP_1620,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.24083769633507857,0.31937172774869105,0.47643979057591623,measured
IPOP_1620,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.24083769633507857,0.31937172774869105,0.47643979057591623,measured
IPOP_1620,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_1620,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_1620,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_1620,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_1620,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_1620,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_18870,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.3041362530413625,0.3722627737226277,0.5506607929515418,measured
IPOP_18870,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.3041362530413625,0.3722627737226277,0.5506607929515418,measured
IPOP_18870,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.3041362530413625,0.3722627737226277,0.5506607929515418,measured
IPOP_18870,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.3041362530413625,0.3722627737226277,0.5506607929515418,measured
IPOP_18870,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.3041362530413625,0.3722627737226277,0.5506607929515418,measured
IPOP_18870,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.3041362530413625,0.3722627737226277,0.5506607929515418,measured
IPOP_18870,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_18870,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_18870,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_18870,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_18870,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_18870,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_18870,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_18870,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_18870,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_18870,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_18870,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_18870,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_1929,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.1410658307210031,0.17868338557993735,0.33544303797468356,measured
IPOP_1929,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.1410658307210031,0.17868338557993735,0.33544303797468356,measured
IPOP_1929,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.1410658307210031,0.17868338557993735,0.33544303797468356,measured
IPOP_1929,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.1410658307210031,0.17868338557993735,0.33544303797468356,measured
IPOP_1929,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.1410658307210031,0.17868338557993735,0.33544303797468356,measured
IPOP_1929,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.1410658307210031,0.17868338557993735,0.33544303797468356,measured
IPOP_1929,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.1483870967741936,0.16129032258064513,0.2088607594936709,measured
IPOP_1929,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.1483870967741936,0.16129032258064513,0.2088607594936709,measured
IPOP_1929,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.1483870967741936,0.16129032258064513,0.2088607594936709,measured
IPOP_1929,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.1483870967741936,0.16129032258064513,0.2088607594936709,measured
IPOP_1929,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.1483870967741936,0.16129032258064513,0.2088607594936709,measured
IPOP_1929,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.1483870967741936,0.16129032258064513,0.2088607594936709,measured
IPOP_1929,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.14880952380952384,0.29166666666666663,0.5089820359281437,measured
IPOP_1929,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.14880952380952384,0.29166666666666663,0.5089820359281437,measured
IPOP_1929,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.14880952380952384,0.29166666666666663,0.5089820359281437,measured
IPOP_1929,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.14880952380952384,0.29166666666666663,0.5089820359281437,measured
IPOP_1929,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.14880952380952384,0.29166666666666663,0.5089820359281437,measured
IPOP_1929,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.14880952380952384,0.29166666666666663,0.5089820359281437,measured
IPOP_1992,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_1992,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_1992,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_1992,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_1992,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_1992,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_1992,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_1992,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_1992,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_1992,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_1992,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_1992,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_1992,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,1,3,0.0897009966777409,0.10299003322259137,0.19536423841059603,measured
IPOP_1992,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,1,3,0.0897009966777409,0.10299003322259137,0.19536423841059603,measured
IPOP_1992,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,1,3,0.0897009966777409,0.10299003322259137,0.19536423841059603,measured
IPOP_1992,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,1,3,0.0897009966777409,0.10299003322259137,0.19536423841059603,measured
IPOP_1992,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,1,3,0.0897009966777409,0.10299003322259137,0.19536423841059603,measured
IPOP_1992,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,1,3,0.0897009966777409,0.10299003322259137,0.19536423841059603,measured
IPOP_2003,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.10828025477707004,0.12101910828025475,0.20238095238095233,measured
IPOP_2003,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.10828025477707004,0.12101910828025475,0.20238095238095233,measured
IPOP_2003,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.10828025477707004,0.12101910828025475,0.20238095238095233,measured
IPOP_2003,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.10828025477707004,0.12101910828025475,0.20238095238095233,measured
IPOP_2003,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.10828025477707004,0.12101910828025475,0.20238095238095233,measured
IPOP_2003,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.10828025477707004,0.12101910828025475,0.20238095238095233,measured
IPOP_2003,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.11392405063291144,0.12658227848101267,0.20833333333333337,measured
IPOP_2003,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.11392405063291144,0.12658227848101267,0.20833333333333337,measured
IPOP_2003,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.11392405063291144,0.12658227848101267,0.20833333333333337,measured
IPOP_2003,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.11392405063291144,0.12658227848101267,0.20833333333333337,measured
IPOP_2003,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.11392405063291144,0.12658227848101267,0.20833333333333337,measured
IPOP_2003,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.11392405063291144,0.12658227848101267,0.20833333333333337,measured
IPOP_2003,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.1942028985507246,0.4956521739130435,0.798941798941799,measured
IPOP_2003,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.1942028985507246,0.4956521739130435,0.798941798941799,measured
IPOP_2003,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.1942028985507246,0.4956521739130435,0.798941798941799,measured
IPOP_2003,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.1942028985507246,0.4956521739130435,0.798941798941799,measured
IPOP_2003,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.1942028985507246,0.4956521739130435,0.798941798941799,measured
IPOP_2003,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.1942028985507246,0.4956521739130435,0.798941798941799,measured
IPOP_2110,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.1260162601626016,0.18292682926829273,0.2941176470588236,measured
IPOP_2110,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.1260162601626016,0.18292682926829273,0.2941176470588236,measured
IPOP_2110,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.1260162601626016,0.18292682926829273,0.2941176470588236,measured
IPOP_2110,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.1260162601626016,0.18292682926829273,0.2941176470588236,measured
IPOP_2110,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.1260162601626016,0.18292682926829273,0.2941176470588236,measured
IPOP_2110,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.1260162601626016,0.18292682926829273,0.2941176470588236,measured
IPOP_2110,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.11255411255411252,0.1341991341991342,0.2098765432098766,measured
IPOP_2110,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.11255411255411252,0.1341991341991342,0.2098765432098766,measured
IPOP_2110,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.11255411255411252,0.1341991341991342,0.2098765432098766,measured
IPOP_2110,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.11255411255411252,0.1341991341991342,0.2098765432098766,measured
IPOP_2110,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.11255411255411252,0.1341991341991342,0.2098765432098766,measured
IPOP_2110,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.11255411255411252,0.1341991341991342,0.2098765432098766,measured
IPOP_2110,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.10612244897959189,0.13877551020408163,0.21292775665399244,measured
IPOP_2110,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.10612244897959189,0.13877551020408163,0.21292775665399244,measured
IPOP_2110,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.10612244897959189,0.13877551020408163,0.21292775665399244,measured
IPOP_2110,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.10612244897959189,0.13877551020408163,0.21292775665399244,measured
IPOP_2110,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.10612244897959189,0.13877551020408163,0.21292775665399244,measured
IPOP_2110,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.10612244897959189,0.13877551020408163,0.21292775665399244,measured
IPOP_2217,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,2,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,3,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,4,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-c,v1-qwen25-7b-p1-r1,attempt-001,5,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,0,0,,,,,not_applicable
IPOP_2217,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,1,0,,,,,not_applicable
IPOP_2217,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,2,0,,,,,not_applicable
IPOP_2217,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,3,0,,,,,not_applicable
IPOP_2217,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,4,0,,,,,not_applicable
IPOP_2217,cpp-to-java,v1-qwen25-7b-p1-r1,attempt-001,5,0,,,,,not_applicable
IPOP_2217,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,0,1,2,0.18302387267904507,0.4694960212201591,0.794392523364486,measured
IPOP_2217,cpp-to-python,v1-qwen25-7b-p1-r1,attempt-001,1,1,2,0.18302387267904507,0.4694960212201591,0.794392523364486,measured
