problem_id,route,run_id,attempt_id,c,success,tau,token_multiset_dice,token_sequence_ratio,ast_tsed,ast_status
IPOP_2217,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,2,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,3,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,4,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,5,1,2,0.18181818181818177,0.2670454545454546,0.4402173913043479,measured
IPOP_2217,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,0,0,,,,,not_applicable
IPOP_2217,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,1,0,,,,,not_applicable
IPOP_2217,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,2,0,,,,,not_applicable
IPOP_2217,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,3,0,,,,,not_applicable
IPOP_2217,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,4,0,,,,,not_applicable
IPOP_2217,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,5,0,,,,,not_applicable
IPOP_2217,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,0,1,2,0.18302387267904507,0.4694960212201591,0.794392523364486,measured
IPOP_2217,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,1,1,2,0.18302387267904507,0.4694960212201591,0.794392523364486,measured
IPOP_2217,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,2,1,2,0.18302387267904507,0.4694960212201591,0.794392523364486,measured
IPOP_2217,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,3,1,2,0.18302387267904507,0.4694960212201591,0.794392523364486,measured
IPOP_2217,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,4,1,2,0.18302387267904507,0.4694960212201591,0.794392523364486,measured
IPOP_2217,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,5,1,2,0.18302387267904507,0.4694960212201591,0.794392523364486,measured
IPOP_2579,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,0,0,,,,,not_applicable
IPOP_2579,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,1,0,,,,,not_applicable
IPOP_2579,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,2,0,,,,,not_applicable
IPOP_2579,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,3,0,,,,,not_applicable
IPOP_2579,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,4,0,,,,,not_applicable
IPOP_2579,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,5,0,,,,,not_applicable
IPOP_2579,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,0,1,2,0.08762886597938147,0.12371134020618557,0.17412935323383083,measured
IPOP_2579,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,1,1,2,0.08762886597938147,0.12371134020618557,0.17412935323383083,measured
IPOP_2579,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,2,1,2,0.08762886597938147,0.12371134020618557,0.17412935323383083,measured
IPOP_2579,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,3,1,2,0.08762886597938147,0.12371134020618557,0.17412935323383083,measured
IPOP_2579,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,4,1,2,0.08762886597938147,0.12371134020618557,0.17412935323383083,measured
IPOP_2579,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,5,1,2,0.08762886597938147,0.12371134020618557,0.17412935323383083,measured
IPOP_2579,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,0,1,2,0.07951807228915664,0.11325301204819282,0.1517857142857143,measured
IPOP_2579,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,1,1,2,0.07951807228915664,0.11325301204819282,0.1517857142857143,measured
IPOP_2579,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,2,1,2,0.07951807228915664,0.11325301204819282,0.1517857142857143,measured
IPOP_2579,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,3,1,2,0.07951807228915664,0.11325301204819282,0.1517857142857143,measured
IPOP_2579,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,4,1,2,0.07951807228915664,0.11325301204819282,0.1517857142857143,measured
IPOP_2579,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,5,1,2,0.07951807228915664,0.11325301204819282,0.1517857142857143,measured
IPOP_5567,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,0,0,,,,,not_applicable
IPOP_5567,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,1,0,,,,,not_applicable
IPOP_5567,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,2,0,,,,,not_applicable
IPOP_5567,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,3,0,,,,,not_applicable
IPOP_5567,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,4,0,,,,,not_applicable
IPOP_5567,cpp-to-c,pilot-v1-qwen25-7b-a,attempt-001,5,0,,,,,not_applicable
IPOP_5567,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,0,1,2,0.08606557377049184,0.11065573770491799,0.16733067729083662,measured
IPOP_5567,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,1,1,2,0.08606557377049184,0.11065573770491799,0.16733067729083662,measured
IPOP_5567,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,2,1,2,0.08606557377049184,0.11065573770491799,0.16733067729083662,measured
IPOP_5567,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,3,1,2,0.08606557377049184,0.11065573770491799,0.16733067729083662,measured
IPOP_5567,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,4,1,2,0.08606557377049184,0.11065573770491799,0.16733067729083662,measured
IPOP_5567,cpp-to-java,pilot-v1-qwen25-7b-a,attempt-001,5,1,2,0.08606557377049184,0.11065573770491799,0.16733067729083662,measured
IPOP_5567,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,0,0,,,,,not_applicable
IPOP_5567,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,1,0,,,,,not_applicable
IPOP_5567,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,2,0,,,,,not_applicable
IPOP_5567,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,3,0,,,,,not_applicable
IPOP_5567,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,4,0,,,,,not_applicable
IPOP_5567,cpp-to-python,pilot-v1-qwen25-7b-a,attempt-001,5,0,,,,,not_applicable
